34,27734375;51,83577752045248
34,98046875;52,26815737376817
35,859375;53,12040528310657
37,08984375;52,3755991766591
37,96875;53,014783245859235
39,375;53,54030739150022
40,95703125;52,908902047770255
41,66015625;53,64463782485651
43,06640625;54,059387886623576
44,6484375;54,265224078605684
45,87890625;54,470037612805754
46,58203125;55,178867663281984
47,109375;55,7765730186677
47,98828124999999;56,07203547180089
50,09765625;55,87531083569679
51,328125;56,36525013685606
52,20703125;56,84897198026975
53,78906249999999;57,040729838360875
55,01953125;56,559482483762245
56,42578125;55,27911529201561
57,30468749999999;54,67383096593114
58,88671875;55,07836723201515
58,88671875;55,677584411089526
59,0625;56,36525013685606
59,23828124999999;57,136239319177434
60,1171875;57,42129439209407
62,05078125;56,84897198026975
62,75390625;56,36525013685606
64,16015624999999;56,36525013685606
64,6875;56,84897198026975
65,91796875;57,326521225217064
66,97265625;57,42129439209407
68,203125;56,65622649350222
68,73046875;57,42129439209407
68,90625;58,07787626787517
70,48828125;58,44773280389084
71,3671875;58,722598828043374
72,421875;59,355596110016315
73,65234375;59,712097173322924
74,35546875;60,326947742998414
76,640625;60,413852350464914
77,16796875;61,10078883158897
78,046875;61,77312286453146
79,1015625;62,103882522897855
80,33203125;62,83508901142283
82,79296874999999;62,67414334669093
83,3203125;63,15435519659187
84,55078125;63,470144746565424
85,78125;63,704722429433225
86,30859375;64,16810689799152
87,1875;64,77412531292873
88,9453125;64,92354174306496
90;65,14611484756372
91,23046875;65,2198939361321
93,33984375;64,92354174306496
94,04296874999999;65,29346780107583
95,44921875;65,5129625532949
97,20703125;65,73062649311031
98,7890625;64,92354174306496
100,546875;64,84893726357947
101,07421875;64,32087157990324
102,3046875;63,860035895395306
102,65625;63,23362741232569
103,53515625;62,75472592723178
104,4140625;61,85614879566797
104,765625;61,3546135846894
105,29296874999999;60,673178565817715
106,5234375;60,06484046010452
108,10546875;60,1524422143808
108,80859375;59,62332522313024
110,0390625;59,712097173322924
110,21484375;58,90464570302001
112,1484375;59,17592824927136
113,37890625;59,80063426102869
114,2578125;60,413852350464914
115,83984375;60,23981116999893
116,71874999999999;60,75915950226991
118,125;61,01572481397616
120,234375;61,01572481397616
120,76171875;61,270232790000634
122,51953124999999;61,60639637138628
123,57421875;62,103882522897855
125,33203125;61,938950426660604
125,68359374999999;62,34960927573042
126,21093749999999;62,83508901142283
126,91406249999999;63,23362741232569
127,08984375000001;62,512317938386914
128,671875;61,938950426660604
129,90234375;62,59334083012024
131,66015625;62,99515845212052
132,890625;62,512317938386914
134,6484375;61,938950426660604
135,703125;62,431074232920906
136,23046875;61,938950426660604
137,98828125;61,77312286453146
139,39453125;62,103882522897855
140,2734375;61,18562468142281
140,9765625;60,673178565817715
142,55859375;60,673178565817715
143,4375;61,01572481397616
144,31640625;61,01572481397616
145,72265625;60,413852350464914
147,12890625;59,80063426102869
148,0078125;60,23981116999893
148,88671874999997;59,88893689676585
150,29296875;59,17592824927136
151,875;58,90464570302001
